movie_title,comment,tag
美丽人生 La vita è bella,看的时候一会笑一会哭，善意的谎言真美好，被里面的父爱感动到了。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,笑了百分之九十九，最后却心疼的不行。只希望他不要死，好在还有妈妈和奖品在，留给了我一点快乐的泪,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,"伟大的父爱
父爱重如山
温暖的亲情，令人动容。",剧情 喜剧 爱情 战争
美丽人生 La vita è bella,不喜欢，很多画面很经典，但是被老师强迫看很不喜欢。当年班主任小丽推荐的电影，还以为是个默片。不过每次翻这部电影，会想起小丽。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,被感动,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,前半段是美丽，后半段是人生,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,"七夕节看了这部喜剧与悲剧交融的经典。
贝尼尼自导自演，女主角也是他妻子~获了奥斯卡最佳男主角和外语片~
前半部分让我笑cry，各种绝妙的剧情，谜语、钥匙、帽子什么的！
中间在院子里的时间跳跃桥段很棒！
后半部分见真情，暖人心！贯穿始终的Humor是他面对苦难最强大的武器，这种人生境界是最伟大的",剧情 喜剧 爱情 战争
美丽人生 La vita è bella,嗯。。像这个片儿和肖申克的救赎就真的被过誉了吧- -而且这片儿的结构非常奇怪，生子前后四舍五入算两个故事了。后半段也真的无聊，同样是拍集中营，辛德勒的名单震撼多了。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,用乐观积极的态度面对困境，或许结果并不美好，但你留下了希望。“早安，公主！”,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,这是一位伟大的父亲，为孩子编织了美丽的谎言。为了不让孩子的童年留下阴影。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,贝尼尼万岁～,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,类似的电影从来都不敢看第二遍，战争太残酷。本片加上亲情，有着表面的美好和幽默，根本承受不来。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,父亲为保护自己所做的一切努力，日后回想起来该有多痛啊。因为太温柔了，所以太残酷了。每想起一点儿，那痛楚就深一点儿。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,父亲用温情淡化了被纳粹阴影笼罩的恐怖。人生在世，美好会永远存在于一个人的信仰和人生选择中…,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,治愈系的东西必定能为最广大观众群体所接受与喜爱，更何况还背负着这么沉重的历史背景。片子想表达出的积极乐观的人生态度值得称道，前半部分继承了意大利喜剧片的光荣传统。只是能戳着我的笑点却没命中泪点，后半部分略显无脑般的盲目浪漫主义有些廉价，贝尼尼只放不收的喜剧表演同样减分。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,父亲的牺牲换给了儿子对这个世界的美丽的期望，是伟大的父爱为儿子创造了美丽的人生。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,用这样一部浪漫温情的电影开启2020年真的很美丽人生了。任何一部位列口碑或者票房影史巅峰的电影都会被认为所谓【过誉】或者【不配】，其实无论是评分还是票房都是无数平凡的观众们一点一滴积累起来的，还是非常佩服贝尼尼能够想到这样一个极致温情的故事并亲自演绎了出来，两次正步走的画面都让我头皮发麻。映后互动真的挺不错的，大家都非常喜欢那份胶片书签啊，和电影一样浪漫美好。和《钢琴家》正面直接展现纳粹的冷酷不同，本片用最极致的温情去衬托出法西斯的可怕。即便在最残酷的年代经历最残酷的事情，有些美好和善良依然值得用一切甚至生命去守护！！！,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,"怀疑最近重映豆瓣高分电影都和我八字不合.....其实不喜欢男主，喜剧小丑式的、一半get不到点的连珠炮般意大利语滑稽话听得我头晕、把孩子用连哄带骗方式隔绝在大人世界外，虽然是个好父亲、好丈夫甚至是伟大的人，但我真的不喜欢，所以连带着整个电影这种和男主一模一样的基调都不喜欢。比如男主编造着复述军官的话，其实是效果很好的，但我想的是“这样不就把不了解规矩的人害死了吗”，本冷酷无情现实主义者还是远离这种喜剧片吧....
ps：居然是97年的片子 比肖生克的救赎还晚三年 我以为至少70s的",剧情 喜剧 爱情 战争
美丽人生 La vita è bella,好看,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,尽管世界充满战争的硝烟和残忍的争斗，还有一个童话的世界等着我们。我想要，生活在别处。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,一般對這種有關戰爭納粹的都不感興趣，總覺得是太黑暗太沈重的歷史，然而這部片父親對兒子以詼諧幽默的方式表達感覺滿有趣的，後面很感人，希望不要再有戰爭發生了！世界和平～,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,乐观/生活,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,伟大的爱,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,男主在年轻的时候，给了女主一个美丽人生，在犹太人集中营的时候，给了儿子一个美丽人生。（PS：男女主现实生活中也是夫妻，圭多既是男主，也是导演）,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,早安。我的公主。充满温情的一部电影。虽然世界是残酷的，但是还有那么多可爱的人。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,以爱和幸福铸成的谎言，其代价为生命。最大的谐剧亦即最大的肃剧，这才是人生，公主。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,美丽浪漫得让人潸然的一部电影。平静的隐忍的乐观的人生态度。美丽得让语言失去能力。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,父爱如山，是沉重的，同时也是温暖细腻的。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,我想和你做一辈子的爱,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,没有人的人生是完美的，但生命的每一刻都是美丽的。 无论什么样的灾难降临，只要生命还在，生活始终要继续。 活着，就是最美丽的事。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,影片的前半段，诙谐搞笑，乐趣十足；后半段，感人肺腑，意味深长！为了维护叙利亚天真纯洁的思想，圭多编造了一个不可思议的美丽谎言，让自己的孩子在残酷的现实世界里也能够“健康快乐地成长”！最令我赞叹的是“善意的谎言”最终还得以实现了！真是让我又欣喜又赞叹！—— 2013.03.22 中国电影资料馆（艺术影院）：和两个朋友（力与佳）一起重温，她俩一个笑得比我开心，一个哭得比我伤心，反而不是看过且很喜爱这部电影的我最有强烈的观影情绪。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,一部《条纹睡衣的男孩》+一部《美丽人生》足以让观众对条纹衣和纳粹产生一辈子的心理阴影。美丽的不是人生，而是那个至死都不愿意拆穿的美丽谎言。看到他们受着那样的苦难，会不可自持地质疑圭多如何能够对残酷的生活保有一颗乐观的心，直到最后坦克开来纳粹倾覆的那刻，才终于知道一切苦难都有了意义,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,有时候会深深的被电影人物所打动，因为如此纯粹的乐观和善良在现实里看不到,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,《美丽人生》之谎言，犹如《沉静如海》之沉默，这未尝不也是一种戴着镣铐跳舞的绝美悲壮姿态；小男孩我见犹怜，但仍觉最后情绪递进仓促没有到位；可能是观前抱着超高期待，也可能是下午的《山椒大夫》花光了我所有的眼泪，这一部竟然成为了我私人观影史迄今为止第一部没有看哭我的二战电影。抱歉三星。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,恶俗、经不起推敲的细节，俗气无比的结构，满嘴跑火车的男主加上智商为0的德军，难怪频繁出现在“最过誉影片”之列。我不会说我分了两次才看完，其中还忍不住关掉一次，换成【八部半】看了半小时。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,"我不是很能接受严肃题材喜剧化的处理手法，我明白导演以喜剧写悲剧的意图，但我感受不到其中的力量。男主的话痨和只放不收的粗糙表演严重影响了我对故事的共情，后半段的有些所谓浪漫桥段简直是败笔。
给痛苦涂上一层所谓温暖仍不能改变其为痛苦的实质，有时反而会掉入自己编织的迷梦之中，我宁愿清醒而痛苦地走向毁灭也不愿带着不明不白的乐观迎接死亡。
这是我为数不多的无法认同的经典电影，可能以后会有新的感悟吧。",剧情 喜剧 爱情 战争
美丽人生 La vita è bella,男主是个好丈夫好爸爸，牺牲了自己保护了儿子，非常感人了,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,乐观的活着,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,圭多，就像他自己说的，他是一个王子。他的神奇在于用一张灵巧的嘴和乐天派的性格为妻子编织一个美妙的梦；在于让儿子身处集中营却像游戏一般快乐；在于生命的最后一刻，仍然快活地做出一个鬼脸，这实在是对人生的最大戏谑。这个故事不需要结尾，孩子依旧清澈的眼神，已经足以说明一切。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,谎言也美丽，喜剧也反战。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,前半段还觉得演的略浮夸，可是后半段真的只有这么乐观积极社牛的人才能营造出这么美丽的梦,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,生动讲述了什么是父爱如山  片中爱情令人羡慕 希望有人将你当成他的公主,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,生活再艰难也要看你怎么过怎么活,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,这种片子的伟大就在于，即使是一个毫无鉴赏力的人，也会打五星。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,没有人的人生是完美的，但生命的每一刻都是美丽的。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,父亲面对大灾难时仍然保持乐观向上的态度和对儿子真挚的爱令人感动，圭多的谎言总是如此令人恨不起来，那是全世界最美丽的谎言。8.7,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,喜剧开头悲剧结尾，贯穿着满满的感动。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,不刻意的悲伤，父亲用谎言，搞笑编织的美丽世界，给了孩子一个并不阴暗的童年。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,美丽人生是喜剧也是悲剧，是善意的谎言。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,父爱往往都是平凡却伟大的。为了不给孩子留下心理阴影，他骗儿子说这只是一个游戏，在接受集中营折磨的同时依然每天对儿子报以最灿烂的微笑，哪怕是生命的最后一刻，他依然给儿子留下欢乐的印象。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,忘不了父亲被枪毙前的鬼脸。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,开篇用大段笔墨描写爱情，这部分的用意我在小时候没体会到的。全片和人设有欧洲喜剧的可爱温暖以及“假”，剧情安排有点刻意，近乎理想的童话状态（可能因此才感动了童年的我们）后半部分节奏有点赶，触及历史和人性太过肤浅。电影中的夫妻在现实中也是。看到自行车的三人段还是觉得很感动有代表性,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,我在想是不是有许多人对本片有误解。这是关于一个乐观幽默的青年的美丽人生，而他恰巧生活在大战年代。这个青年无心于大世界的抱负，甚至他对是非黑白的伦理道德问题也并不以为意，在他心中最重要的是取悦美人和儿子。但灾难降临，他无从逃脱，于是逆来顺受和儿子做了个游戏，人世残酷，你可以选择态度,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,"Buongiorno principessa! 
天啊！",剧情 喜剧 爱情 战争
美丽人生 La vita è bella,受害者终成加害者,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,2020.01.05 4k修复影院重看 5-2-1 非常惊异甚而愤怒。后半段为了延续前半段的喜剧风格而选择继续用夸张的表演和谎言来对比掩盖或粉饰集中营的残酷，小男孩的存在如恶意炮制的美好幻想割裂着谎言的世界与本该更多凝视的苦难，到最后这种失效的幽默甚至使得那片雾中的骸骨山比周遭显得更像虚妄。死于机枪下的贝尼尼看似悲情却套路十足，结尾美国大兵开着坦克穿过着囚服的人群则更像是导演的献媚心切对受难者的又一次羞辱，令人哗然。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,大银幕重看所带来的情感冲击力远胜曾经的那个15英寸电脑屏幕，最后无法控制住泪腺。但这确实是部矛盾的电影，其中蕴含的简单、美好、残酷下的荒诞与温暖如此真切与强烈，会掩盖住本身的诸多缺点；但一旦意识到这些缺点，又很真心说出瑕不掩瑜并给予忽视。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,最美的谎言,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,很感动，父爱是伟大的，父亲用生命为儿子编织了美丽的谎言,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,补。原来是洗白片，有钱有权就可以在全世界范围内为自己包装，想想我们自己，侵略国有照片还不承认历史呢，原来是因为我们老钟的铁拳不够重，抗日神剧能不能长点心，看看别人怎么拍片的,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,“这是个简单的故事，但不易说，像寓言，有悲有喜，也像寓言，教人不可思议。”明天我便记不起，我终于看了La vita è bella。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,如果这是个真实的故事，我也许会给四星——问题是这不是啊！现实中哪有这样的美丽人生、坦克游戏，在二战中这样的犹太小孩根本不可能幸存，影片严重美化了战争，美化了种族主义和民族沙文主义。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,主角现实中也是夫妻真是件美丽的事,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,这是最伟大的反战电影 没有之一,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,用轻松的视角去描述那痛苦的故事,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,为了爱你们，我愿意隐褪去我一生所有的英雄光芒，专心扮演一个伟大的小丑。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,少爱往往都是平凡却伟大的。为了不给孩子留下心理阴影，他骗儿子说这只是一个游戏。多么坚强善良的父亲啊，用黑色幽默的手法描述了一家在纳粹集中营的悲欢离合，让影片更能抓住人心！,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,超级无感，在我的电影美学里，不接受这样做作的电影。电影不是为了感动和自我感动而故意塑造虚假的人物和情节！影片大段的音乐完全是在自以为是得拖着观众跑，观感非常难受。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,这样的爱情是令人向往的，也是让人忍俊不禁的,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,我更喜欢《一个快乐的传说》这个名字。讲的是集中营里，犹太人父亲为了保全儿子所做的一切。但是我完全接受不了这种表现形式。讲犹太人，我更喜欢《辛德勒的名单》，讲父爱和牺牲，我更喜欢《完美的世界》。意大利人拍的电影，往往过度注重浪漫，漏洞却跟马蜂窝一样多。前半段有个别笑点，但是总体来说太聒噪了。后半段，从进了集中营开始，完全笑不出来了。哭也哭不出来，因为剧情到处都是漏洞，完全没法代入。同时，男主“胡作非为”那么久都没死，会让我产生一种“原来纳粹也没那么坏啊”的错觉，这部意大利片，算不算对纳粹的一种洗白？,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,始终觉得这部片子做作,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,当这个世界充满荒谬 悲苦莫名。却有人以看着疯狂而又愚蠢的方式 试图去编织一个完美的谎言 来让一颗年幼 单纯的心得以在快乐的嬉戏里渡过那段充满恐怖 遍布死亡的岁月。即使走向自己的死亡之路 他也要以最逗趣的方式 只因为一个孩子会看见。他不必遗憾 那份爱不曾因此终结 它完整无缺。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,哭点在广播喊话....,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,太失望了。前面耍小聪明的戏精男主看得很不爽。唯一觉得是男主女主进入花房，小男孩从里面出来的转场很棒。男主可太吵了。以乐景写哀情，乐得有点过分了。不喜欢这种话剧电影。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,希望人们能记住现在的和平来之不易。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,沙漠里开出玫瑰，早安，我的公主，父亲的乐观幽默就像黑暗里微弱的星光，珍贵却照亮心灵。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,2020年第一部电影。整个在电影院哭成狗，大家哭的地方我在哭，不哭的地方我也哭。在雨中铺下红毯的那一场戏，甚至连老夫都有一种瞬间被击中的心情，真的被浪漫到了！即便隐去了最残忍的那一部分，但其实仍不失悲情，用喜剧的方式来讲述更让人唏嘘不已。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,非常感动，这个父亲太伟大了，在那样恶劣的环境下，拼尽全力保护孩子的心灵，使童心免于受到伤害，让孩子眼里看到的尽是美好，这对孩子的心灵成长无比重要，伟大的父亲，伟大的父爱。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,就连同在集中营的其他犹太人也在为乔舒亚编织美丽的谎言😭,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,电影是假的，可一个住巴勒斯坦的父亲安慰女儿说炸弹是烟花，这是真的！看见那个女孩天真的笑容，越是觉得这部电影的恶心！,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,今晚电影不推荐《美丽人生》，前半段简直就是叽歪滑稽的白日梦人生，偷东西+诈骗+小聪明的主角光环？后半段也没有拍出时代背景下的反差效果，失望，非常失望，BTW话痨≠有趣。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,“记着要给爸爸报仇……”🆚“爸爸一直是爱着你们的”,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,太难受了😭😭😭,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,乐观的态度，持久的爱情，伟大的父爱，忘不了这犹太青年,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,最爱的电影之一！,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,不同于以往的二战题材的电影，本片采用了偏喜剧风格来叙述让人感到沉重压抑的故事情节充满了想象力的剧情让严肃沉重的纳粹题材变得明亮起来。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,生命悲惨残忍黑暗，可笑仍如阳光般灿烂。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,看完之后热泪盈眶的一部剧，孩子的世界里父亲用爱的牺牲换来了一场1000分游戏的胜利,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,年龄增长后再看一遍更加能体会到父爱的伟大。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,好看,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,圭多是一个外表看似笨拙，但心地善良而且生性乐观的犹太青年。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,父爱，感动，希望也会有个人每天每天快乐地叫我公主。类似的电影从来都不敢看第二遍，战争太残酷。😔,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,一个厚颜无耻猥琐跟踪狂挖墙脚无脑童话故事成功上位。到了集中营玩儿童游戏在德军眼前来去自如直到作死作到嗝屁，然而这部变态高分的电影一直在用两种表达手法反复碰撞把现实与童话想一出是一出地不和谐掺揉，一会无比写实派一会逻辑崩塌你只能当它是儿童剧，根本不感觉有化学反应只有浮夸幼稚和矛盾，这样儿戏的超现实主义风格实在欣赏不来。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,臥槽太感人了,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,乱世中的父爱，凸显的更加伟大和温暖，偶然间翻来看的电影竟然让我痛哭一次，最善意的谎言正是他最温柔的爱。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,高一语文课上看的 下课还在哭 多么久远阿 喜欢天下所有爸爸,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,感动,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,大学思修老师放的时候哭倒一片，但没boarding school的背景缺乏同理心，哭完第二天就忘了。现在看像被锤击，前面恋爱的阶段真是太美好了，骑着绿马带爱人走的时候还有春风得意马蹄急的豪迈，因为爱跟被爱而骄傲。后面为了保护孩子策划出一个游戏出来，由衷的理解并佩服犹太人的群体观念，换某个民族早被同胞举报一百回了。参加朋友公司年会，带着几个不打麻将的朋友组队进电影院看的，从书店被打翻就开始哭，哭到后面变笑边哭，拍的太好了，男人最温柔的一面展示的特别好，广播给老婆报平安那幕差点哭晕过去了。虽然我是念的寄宿学校，但如果是被迫念寄宿学校的话我会疯掉。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,如果你是一个热爱生活的人，如果你是一个懂得珍爱的人，如果你是一个好父亲，那么这部影片你一定要看。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,没有结婚前的那段热闹嘻哈的剧情，怎么会对这个爸爸印象那么深刻，深到他会在那么严酷的环境里为孩子编织美丽童话都变得再自然不过。如果妈妈没有硬跟去的话也许他们会更顺利地逃出来吧……伟大的爸爸。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,美丽的人生是即使那么悲惨也要大声地笑，人生是笑了才美丽的。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,现在的加沙就是个油太人制造的集中营。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,那样的年代，活着已属不易，美丽人生美好愿望，愿世界永远和平❤️,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,早安，公主！,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,小孩子身处人间地狱，却活在父爱的神迹中。以喜剧的手法来记录残忍的历史，不厚重也不轻浮，带着“美丽人生”必要的体面与风度，让人笑与哭。剧本极佳。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,前面设定非常巧妙，包袱一个接一个的，还前后关连，让人开怀大笑。后半部份其实前面就有伏笔，虽然被剧透，依然很感动。这个又贱又萌，既靠谱又不靠谱的意大利男人真是可爱死了～片中对死亡的处理非常轻，避免煽情过滥。让人笑又让人哭的电影有几部？这部不容错过,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,在电影院嚎啕成全场最惨的一个傻逼。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,可以浪漫 可以温情 但不可以失真,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,【B】优点和缺点都很明显。全片最大的缺点就是分裂，最明显的分裂就是前半部和后半部。前半部铺垫太过冗长和无趣，顶多算是一个低下的撩妹锦集；后半段编织的最美的谎言却是佳作。可惜的是单看后半段仍呈分裂感，每一幕之间很不连贯。不过人物塑造非常非常成功，那个鲜明而有趣的父亲在那个罪恶的年代，就更显他的伟大。最后的空镜头，什么都没有，只有传来几声枪响，却让我感觉像我自己中弹一般不由自主的浑身寒颤，接着就是一阵阵的痛心——虽然也曾无数次伤感电影的伤感，但这样戳心的观影经历，好像真的是第一次。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,卓别林式的浪满主义在残酷血淋淋的现实面前是否可以自洽？在我看来是不自然的。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,有欢乐、爱、感动和坚持，可以理解为美丽谎言背后的真相，主角的扮演者演的很棒。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,看过很多遍，每一次都是又笑又哭。我会背很多台词：我想和你做爱，我见你的第一眼就想和你连续做三次爱。如果你违反了三条规定中的任何一条，你的得分就会被扣光：一、如果你哭，二、如果你想要见妈妈，三、如果你饿了，想要吃点心！想都别想！第一句爱情性感，第二句父爱如山,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,在最深刻的悲痛里创造出人生的美丽片段，是喜剧亦是悲剧。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,在这么残忍艰难的环境下还能有如此乐观的态度，持久的爱情，伟大的父爱，难能可贵,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,7/10,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,感动到。似乎有关二战犹太的片子都能触及灵魂和人生。思考很深痕沉重。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,美丽的谎言，伟大的父爱，很幸运我们生长在和平年代！一定要看，强推,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,如果电影掩饰真相，那就是一种宣传工具罢了，你骗不了所有人！,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,我更感动的点是，她们戏外是真夫妻，一见钟情并且妻子主演了几乎所有导演导的电影。真宠妻狂魔。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,这世上最美的情话是谎言,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,这只是一部假的电影，却是巴勒斯坦人真正的现实。很难过，愿加沙平安！,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,呸,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,最真挚的爱情，有时候真不需要太多的言语，连执手相看都不需要，只是纵身一跃，跟去天涯海角。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,闹剧般的轻浮。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,看完以后久久不能平静，因为这部电影不仅仅是表达了父亲对儿子的爱，更让我感动的是父亲教会了儿子一个道理，就是不论在什么情况下，都要有一个乐观的心态，不放弃希望，幸福就会到来,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,这么久了还是能想起影片的内容，单纯的小男孩，客观的爸爸，残酷的消失！真实又揪心,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,最美的谎言，看了好想哭,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,电影就该长成这样,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,大银幕重温。从今以后我不在的每个日子，都祝你早安、午安与晚安，我亲爱的的公主。再次感叹：罗伯托·贝尼尼真是一位伟大的喜剧演员！,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,很多年前看过一次，好像是电影频道，跟文艺中年我妈一起看的，当时觉得很感人，现在更客观了，能看出里面的好来，简单朴实又反套路。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,我知道这是一部理想化的喜剧，但我不知道这么理想化，不敢苟同。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,这是最美的童话吧,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,三星半到四星犹豫中……前半段铺垫相当长，充满意大利喜剧的欢闹气氛。从叔叔的马被人写上侮辱犹太人的字迹开始，故事变得沉重。集中营的情节还是相当写意，并不现实化（藏孩子这事就很魔幻）。德国医生一条线极具讽刺性！（但也有些刻意）带娃吃饭一段既惊悚又搞笑。总的说来，底色充满人性，不乏灵光一闪的妙笔，却仍觉得有些轻飘飘。好在结尾一笔非常震撼人心，压住全片。贝尼尼的导演和表演风格显然不是我的菜。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,前面笑死。从被抓走那里就想哭，最后哭成傻逼。伟大的人们。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,"美丽人生
这只是一场游戏。
游戏是会结束的，风雨过后，我们会见到彩虹。",剧情 喜剧 爱情 战争
美丽人生 La vita è bella,父爱如山，人生因乐观而美丽,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,《美丽人生》 用黑色幽默的手法描述了圭多一家在纳粹集中营中的悲欢离合，展示了圭多对美丽人生的憧憬和在残酷环境中特有的乐观。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,你有多么坚强才能演这出童话 但我还是不喜欢你舞台剧般的肢体和语言,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,从逼仄的箱子缝隙里看爸爸顺拐地退场谁能不流泪呢？,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,看完。。哭死。。。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,世界再残酷，人生再不完美，总有人能活出精彩，废墟上的雏菊，一样坚强又美丽,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,这种电影只有看整体才能觉得好,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,最后一辆坦克从转角开出来 小孩漂亮眼睛里的惊喜简直溢出 大兵停下说hi boy  我的眼泪瞬间掉下来,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,不相信男主死了，总以为他能活过来。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,一个浪漫的男人可以敌过万马千军。,剧情 喜剧 爱情 战争
美丽人生 La vita è bella,看了之后觉得生在和平年代的我十分幸运 演员选的很好 小儿子的天真反衬了战争的残酷 父亲的爱和死更添悲剧色彩,剧情 喜剧 爱情 战争
